,title,review,rating
1289,Adopt a Highway,"... steers a potentially provocative idea in predictable directions, which tends to diminish the emotional impact.",rotten
1290,Adopt a Highway,[Adopt a Highway] demonstrates an acute awareness of emotional honesty.,fresh
1291,Adopt a Highway,"Actor-turned-first-time-writer and director Logan Marshall-Green gives his debut film an indie-inspired vibe that could transform into something special one day, but as it is now, Adopt a Highway is only a draft of a draft of an idea.",rotten
1292,Adopt a Highway,"Hawke does an excellent job carrying it off. It could have been a stronger film, but I thought he was excellent.",fresh
1293,Adopt a Highway,"While we're asked to suspend a but too much disbelief for the story to be consistent, Hawke's performance, as well as great music by Jason Isbell, are compelling enough to carry it through.",fresh
1294,Adopt a Highway,"With its avid belief in the fundamental goodness of people, Adopt a Highway is a minor but deeply moving film.",fresh
1295,Adopt a Highway,"There are elements of the picture to celebrate as it launches Marshall-Green's career behind the camera, where he clearly has the best interests of his actors at heart.",fresh
1296,If the Dancer Dances,"If the Dancer Dances is reminiscent of witnessing a philologist or literary translator at play, trying to get into the mindset of someone who works in a different language.",fresh
1297,If the Dancer Dances,"Director Maia Wechsler and her editor Mary Manhardt stayed on point with a difficult editing job to make this film hang together. It is almost too repititious...If you're not into dance particularly modern dance, this might not be for you.",fresh
1298,If the Dancer Dances,I found the film fascinating.,fresh
1299,If the Dancer Dances,"Perhaps film can never really capture the essence of dance, but Wechsler does the next best thing and captures what it means to those involved in its creation.",fresh
1300,If the Dancer Dances,"Though not a perfect film, I'm glad it is in the world. It's a quality record covering new ground in the dance documentary genre.",fresh
1301,If the Dancer Dances,"If the Dancer Dances is obviously a must-see for any dancer, but even more than that, it's a good viewing experience for artists of any discipline.",fresh
1302,If the Dancer Dances,A rare privilege - to have this level of access to the creation of new work which is attempting to honor the legacy of such a legendary choreographer. An important document of an artistic process.,fresh
1303,If the Dancer Dances,"While the film doesn't always give us access to its present-day subjects, it still offers valuable insight into issues of artistic preservation.",fresh
1304,If the Dancer Dances,"Despite all of its strengths, If the Dancer Dances may simply be too esoteric for viewers who aren't already interested in dance.",fresh
1305,If the Dancer Dances,Revealing dissection of the demanding art of dancer/choreographer Merce Cunningham via a New York company's re-staging of one of his most famous pieces.,fresh
1306,If the Dancer Dances,"It's less of an insightful backstage documentary than a gushing, sycophantic love letter to the late Merce Cunningham.",rotten
1307,Crown Vic,"My problem with this movie... is that it wants us to empathize with Thomas Jane's character. But the thing is, his character's just a crooked cop.",rotten
1308,Crown Vic,"A police thriller with few police and fewer thrills, Crown Vic nevertheless offers a few rewards for the patient viewer, though these come wrapped in a derivative package.",rotten
1309,Crown Vic,"Crown Vic has strong performances and some topical observations of modern day police work, but it never goes anywhere interesting enough with them.",rotten
1310,Crown Vic,A good film that unfortunately doesn't stand out from the crop. The performances by Thomas Jane and Luke Kleintank are solid and there are a few moments of real inspiration.,fresh
1311,Crown Vic,The four-wheeled title character is more intriguing than its human counterparts in this gimmicky thriller.,rotten
1312,Crown Vic,"Crown Vic offers no ... sweeping sentiments, because it's too busy picking apart the mucky, gray morality of two men...",fresh
1313,Crown Vic,"""Crown Vic"" doesn't sustain a level of suspense and grim analysis throughout the entire endeavor, keeping the picture uneven, but still connecting with undeniable moments of clarity.",fresh
1314,Crown Vic,Not a bad picture. It's just too unexceptional to stand out.,rotten
1315,Crown Vic,"Overall, it's a very nicely made film, but its familiarity is likely to limit its audience potential and mean that [Joel] Souza's talent won't get the recognition it deserves.",fresh
1316,Crown Vic,"The result isn't perfect, but there's enough to peek inside this complex argument surrounding the police with nuanced emotion.",fresh
1317,Crown Vic,"Crown Vic proves to be a limited yet effective study of urban police work initiated by veterans who have gotten this far on street smarts and broken windows policing, rather than the new school of a community policing approach.",fresh
1318,Crown Vic,[Thomas] Jane is the glue and mortar.,fresh
1319,Cubby,...this is not to say that Cubby is a bad film. It is quite a frothy mix of childish innocence and magical realism. It's just nothing of major consequence.,fresh
1320,Cubby,"Cubby is still vaguely enjoyable and endearingly weird, but it's still grades away from testing out of ordinariness.",rotten
1321,Cubby,I personally enjoyed [Cubby] and the off-center oddity of NYC as filtered through an overly imaginative manchild with a penchant for Klonopin and psychedelic cupcakes.,fresh
1322,Cubby,"Despite being framed with a charming style, it unfortunately fails to draw out compelling connections amongst its characters.",rotten
1323,Cubby,Very brave to portray yourself as being unable to connect with anyone your age. Most people put the coolest version of themself up onscreen if they are going to do so.,fresh
1324,Cubby,"The character of Mark Nabel wouldn't seem out of a place in a Will Ferrell slacker comedy, or one of Tim Robinson's more outlandish sketches - a familiar comic character, but one that feels thrillingly alien within a film aimed at queer audiences.",fresh
1325,Cubby,"By allowing the writing and direction to remain sympathetic to Mark, the film actually finds some important things to say about protective childhoods and the way we choose to treat people who are different from ourselves.",fresh
1326,Cubby,"[Mark] Blane tells the story of a man whose life is a mess without turning his film into a mess in the process, and that's trickier than it looks.",fresh
1327,Antrum: The Deadliest Film Ever Made,"Antrum is pure folk horror eeriness, right down to the brilliantly off kilter score, and has the potential to be a major cult hit, given its ingenious hook.",fresh
1328,Antrum: The Deadliest Film Ever Made,Isn't amateurish enough to be charming or professional enough to pull off the con job.,rotten
1329,Antrum: The Deadliest Film Ever Made,"It may not convince viewers that the film is cursed and they're going to die after watching it, but its commitment to the gimmick, its ethereal score, and its eerie imagery make for a creepy and effective throwback horror film.",fresh
1330,Antrum: The Deadliest Film Ever Made,"Anyone who has a fondness for seventies grindhouse or even arthouse obscurities will find something to enjoy here, such is the attention to detail. Everything about the film-within-a-film appears authentic",fresh
1331,Antrum: The Deadliest Film Ever Made,"the po-faced documentary sections which frame this film-within-a-film also serve to muddy its waters further, making us question precisely what we may be sacrificing of ourselves when we willingly suspend disbelief and yield to art's illusory sway.",fresh
1332,Antrum: The Deadliest Film Ever Made,"Tense and unnerving, unpredictable and mean spirited, Antrum... adds layers to the terrifying power of cinema.",fresh
1333,Drive,"Drive 2019 proves Tarun Mansukhani to be unfit for even a provisional licence to direct, presenting a watered-down, technically deficient bore that may as well have been renamed Drivel.",rotten
1334,Drive,"Trite action movie has mild language, product placement.",rotten
1335,Drive,"Whether Drive is so bad it's good, so unwatchable that it's watchable, a crack-a-box-of-wine-and-invite-your-friends-over-for-a-hate-watch is debatable.",rotten
1336,Drive,"Sushant Singh Rajput and Jacqueline Fernandez star in a cheap imitation of Fast &amp; Furious, which has to be one of Netflix India's worst mistakes ever.",rotten
1337,Drive,Gaping gaps in the plotline recede into the background in the face of ordinary car chases that routinely look plastic and an embarrassingly low-brow extended climax that feels like the work of an entry-level animation student.,rotten
1338,Drive,"Subtlety is not the film's forte. Neither is clarity, characterization, coherence or anything else that any reasonable person requires.",rotten
1339,Drive,"No scene or subplot in Drive has any reason to exist, but still, it continues to labour on.",rotten
1340,Klaus,Klaus is the surprise of this awards season. [Full review in Spanish],fresh
1341,Klaus,"Beyond the approachable storytelling, fun cast, and revisionist mythology, however, lies the stunning craftsmanship of the animation itself.",fresh
1342,Klaus,"Instead, it's a clever, not-too-sentimental Hatfields v McCoys take on the legend of Santa Claus.",fresh
1343,Klaus,"An engaging revisionist tale, destined to become another Christmas classic.",fresh
1344,Klaus,"While Klaus has a number of the same faults you'll find in a number of run-of-the-mill animated family movies . . . , more animated works could stand to take a cue from its visual creativity.",fresh
1345,Klaus,"A cut above the average seasonal tale due to its impressive cast and visual inventiveness, this film is full of unexpected references which will entertain older viewers but don't get in the way of the plot.",fresh
1346,Klaus,"The fluidity, the smoothness of the 3D animation...people, it looks good, incredible.",fresh
1347,Klaus,This should be eligible for Best Animated Picture.,fresh
1348,Klaus,"Destined to be added to the yearly holiday viewing rotation, Klaus is worth writing to Santa about.",fresh
1349,Klaus,"The animation is beautiful, the story is beautiful, the music is beautiful.",fresh
1350,Klaus,"Sure you know where the story is going, but the journey is delightful nonetheless.",fresh
1351,Klaus,"Essentially a heartwarming tale of a millennial entrepreneur disrupting the status quo through social enterprise, Klaus is a pure pleasure to watch.",fresh
1352,Earthquake Bird,It's difficult to connect with any of the characters and feel any sympathy for them.,rotten
1353,Earthquake Bird,Earthquake Bird is definitely a cut above Netflix's usual fare. On a surface level the film doesn't have that weird plastic sheen Netflix releases always seem to be cheapened by.,fresh
1354,Earthquake Bird,Earthquake Bird meanders through its plot points in a narrative that feels lost in translation.,rotten
1355,Earthquake Bird,"It's as if they built a portrait of a fascinating female killer and then chickened out, settling into the Lifetime ""men are terrifying"" model instead of exploring something more dynamic.",rotten
1356,Earthquake Bird,"An underwhelming, melodramatic story that culminates in a shaky ending dooms Earthquake Bird.",rotten
1357,Earthquake Bird,"Earthquake Bird is ultimately more of a puzzle than a thrill, leaving viewers to wonder what happened to Lily and what led to her disappearance.",rotten
1358,Earthquake Bird,A mousy Alicia Vikander casts a convincing spell...and Westmoreland finds plenty of additional intrigue in this late 1980s Japanese setting...,fresh
1359,Earthquake Bird,"Earthquake Bird is somewhat laborious in making its points, but it's a film whose unsettling qualities will grow on you with time.",fresh
1360,Earthquake Bird,"It's unfortunate that Earthquake Bird falls apart in the way that it does, as a film with this much of a unique premise and setting and populated with talented actors had such potential.",rotten
1361,Earthquake Bird,"There's a choppiness and impatience to the storytelling, with crucial scenes getting dispatched in a cursory fashion.",rotten
1362,Earthquake Bird,"Absorbing but slow tale has nudity, language, violence.",fresh
1363,Earthquake Bird,"If the frames are converted into data for a seismograph to read, be ready to see mainly flat lines.",fresh
1364,Red Letter Day,The familial dynamic... is so strong that many of the story's obvious faults can be forgiven just by virtue of the fact we enjoy watching these people fight for their lives.,fresh
1365,Red Letter Day,"Even in its runtime, the movie disappoints by the sheer laziness of never pushing the screenplay to a possibly climactic finale. Instead, we get weak family non-drama and a series of uninteresting horror moments relying way more on blood than guts.",rotten
1366,Red Letter Day,"Red Letter Day has an idea, but neither the means to execute nor the vision to deliver a tooth-and-nail struggle against societal breakdowns.",rotten
1367,Red Letter Day,"Despite its initial slow start, Red Letter Day turns into a satisfying horror comedy that cleverly makes a sleepy little neighbourhood wake up and as the violence, horror and the black comedy laughs ensue...",fresh
1368,Red Letter Day,"In many ways Red Letter Day is a humour heavy, daylight spin on The Purge, one which works well, but could benefit from a longer run time.",fresh
1369,Red Letter Day,"Taking its cue from The Purge (2013) and Assassination Nation (2018), this grimly allegorises a country all too easily polarised against itself, street by bloody street. For once those letters have arrived, everyone goes postal.",fresh
1370,Philophobia: Or the Fear of Falling in Love,"Despite all the missteps, Cole and Burt are onto something here. The film is sprinkled with some surprisingly deep psychological insight and neon-noir-ish colors...",fresh
1371,Philophobia: Or the Fear of Falling in Love,"With a sumptuous color palette, Philophobia will leave viewers viscerally intoxicated despite the purposeful mental scarring.",fresh
1372,Philophobia: Or the Fear of Falling in Love,"This film could be the ultimate film to watch for those with a fear of commitment, you'll either understand where the main character is coming from, or will feel so uncomfortable that you'll be running for the door.",fresh
1373,Philophobia: Or the Fear of Falling in Love,"...Philophobia is a strange mix of comedy and horror that's, unfortunately, only intermittently effective.",fresh
1374,Philophobia: Or the Fear of Falling in Love,"The dating scene in Los Angeles can be hellish, but Philophobia: or the Fear of Falling in Love takes kicks it up a notch. A stylish and intriguing debut, the film is a worthy watch as this holiday season takes off.",fresh
1375,Philophobia: Or the Fear of Falling in Love,Tyler Cole's debut feature is unlike any breakup movie before it.,fresh
1376,Philophobia: Or the Fear of Falling in Love,"What's more amusing... is how you can almost predict its ending right from the start, but you are still kept engaged and curious to see how it is going to reach that climax. It manages to stay adequately entertaining and pleasurable to sit through.",fresh
1377,Philophobia: Or the Fear of Falling in Love,"Philophobia may mean 'fear of love,' but this is clearly a labor of it.",fresh
1378,Philophobia: Or the Fear of Falling in Love,"The aesthetic choices and percussive pervasiveness in the score help represent Damien, the man, the podcaster and philophobic. This project is clearly a labour of love and I'm looking forward to Tyler Cole's next production.",fresh
1379,Philophobia: Or the Fear of Falling in Love,"A sharp, intelligent and original rom-com.",fresh
1380,Radioflash,A heroine as strong as Reese deserves a more consistently exciting plot.,rotten
1381,Radioflash,"In truth, this ""Deliverance""-style clash between Reese, a savvy teenager, and a passel of backwoods archetypes is only marginally more thrilling than the average wine tasting.",rotten
1382,Radioflash,"The result is an offbeat conceptual mixture, albeit one that's somewhat frustrating and occasionally tedious, if beautifully photographed by Austin Schmidt.",rotten
1383,Radioflash,"You just want to be immersed in any aspect of the film. Instead, we're given a boatload of lackluster moments with superfluous dialogue and trace amounts of danger.",rotten
1384,Radioflash,Nancy Drew meets the apocalypse in this mild-mannered coming of age road trip.,rotten
1385,Radioflash,"Inept post-EMP survival thriller is no more thrilling than it is plausible, and inexcusably casts its resourceful teen heroine as a victim constantly at the mercy of others and in need of rescuing.",rotten
1386,Radioflash,"Radioflash is a film at war with its own ideas, its central themes in conflict with one another and its plot spiralling out in complexity as film progresses.",rotten
1387,Radioflash,"The pacing feels sluggish in some places, and jumpy in others, which doesn't give Sharbino's Reese an honest chance to earn her action-hero conclusion.",rotten
1388,Radioflash,Radioflash is less a cohesive story than it is a series of ideas cobbled together.,rotten
1389,Radioflash,"Wants to be a lot of things, but never really comes together, with McPherson overwhelmed by his subplots, struggling to find a story worth following from start to finish.",rotten
1390,Radioflash,It's a lazy hero's quest adventure flick where the hero learns little and isn't given much chance to become a hero.,rotten
1391,Primal,"Despite its flaws, I warmed to Primal as it neared its close, and not just because it was nearly at a close. It's enjoyable nonsense that becomes weirdly compulsive viewing.",rotten
1392,Primal,"Nicolas Un-Caged - that's what you could call this man versus nature actioner. Nicolas Cage returns to his action roots with Primal, a high octane action film which takes subtlety and tosses it overboard.",fresh
1393,Primal,"Despite the ""Cage vs. jaguar"" hook that is being relied on to sell the movie, there isn't a whole lot of gnarly animal action.",rotten
1394,Primal,"Is Primal good? Not exactly. But it is a film in which Nicolas Cage goes man-hunting on a ship full of snakes and parrots and monkeys [...] and, in a way, that's good enough.",fresh
1395,Primal,"At its best, Primal calls to mind Adam Sandler's Netflix originals, where it's clear the actor is just going on vacation to different locals and hoping the creatives around him can put together a movie from the exploits.",rotten
1396,Primal,How have I not been transported back to the 90s where Primal should be opening in wide-release alongside every other audacious action hybrid imaginable?,fresh
1397,Primal,This modest action-adventure B movie offers a bit more pleasure than guilt. [Full review in Spanish],fresh
1398,Primal,When Primal focuses on Nicolas Cage and his uncaged beasts it manages to deliver enough silly fun to stand apart from his other releases this year.,fresh
1399,Primal,The latest in Nicolas Cage's seemingly endless stream of B-movie potboilers [is] ludicrously implausible-as well as unpleasantly claustrophobic.,rotten
1400,Primal,"Primal simply refuses to dive into the wackiness of the premise, and a generally straight-faced presentation is not what most people want from a movie that features Nicolas Cage, Famke Janssen, a homicidal maniac, and a bunch of wild animals on a boat.",rotten
1401,Primal,"Primal is like Life of Pi meets The Silence of the Lambs, only way less fun than that sounds.",rotten
1402,Primal,"The only thrills are of the guilty-pleasure variety, although there's little camp value in the mechanical script or the technical incompetence.",rotten
1403,Cold Brook,A lovely small-scale story about two men reconnecting with themselves and their families.,fresh
1404,Cold Brook,"""Cold Brook"" is proof that solid character-driven films can be made on a small budget, and with maximum talent.",fresh
1405,Cold Brook,"The deliberately paced film is slight but heartfelt, with endearing performances.",fresh
1406,Cold Brook,"A very well done, simply made film.",fresh
1407,Cold Brook,"Are You Ready To Be Different: Part ghost tale, part Bartleby while at the same time a captivating slavery reparations fable, the film flirts with the supernatural even with its heart planted firmly in sobering class and race issues historically and now.",fresh
1408,Cold Brook,Cold Brook is an adult fairy tale that embraces its broad interpretations to remind its leading men about what truly matters most.,fresh
1409,Cold Brook,"... Cold Brook succeeds in part by its fantastic cast, but mostly by its focus on simplicity. There're no grand fights or superfluous moments, just a tale of love that transcends time and mortal existence.",fresh
1410,Feast of the Seven Fishes,"Gender stereotypes, charming family love in Christmas tale.",fresh
1411,Feast of the Seven Fishes,"A nostalgic, Christmastime movie that warms the audience the more it lets its believable cast of characters bounce off one another.",fresh
1412,Feast of the Seven Fishes,"Tinnell's film Feast of the Seven Fishes is a warm-hearted, consciously low-stakes romantic comedy that, for me, at least, succeeds where so many ""feel-good"" holiday movies have fallen short: it actually made me feel good.",fresh
1413,Feast of the Seven Fishes,It might be the perfect film for the viewer who wants to see an undemanding traditional family film during the holiday season.,fresh
1414,Feast of the Seven Fishes,"Unlike the titular meal, there's not much substance to the nostalgic screenplay, even if the ensemble cast brings a heartfelt charm to the predictable material.",rotten
1415,Feast of the Seven Fishes,"The whole thing becomes an enjoyable, if slight, slice of life that will ring true to anyone with an annual holiday tradition as chaotic as it is essential.",fresh
1416,Feast of the Seven Fishes,"One of those low-budget films that is made with such sincerity and genial good nature that one feels a little bad for pointing out that, despite all of its obvious good intentions, it just isn't that interesting.",rotten
1417,Feast of the Seven Fishes,"[Despite the number of] subplots, Christmas Eve slows things down to make the camaraderie of preparing [dinner] an excuse to go into a trance of unadulterated joy.",fresh
1418,Feast of the Seven Fishes,"Moments of heartfelt family traditions come first, while the established plot comes second, but the film is an enjoyable experience with memorable moments and strong performances.",fresh
1419,Feast of the Seven Fishes,"Warm and revitalising, Feast Of The Seven Fishes is the perfect Christmas treat.",fresh
1420,Feast of the Seven Fishes,"Call it what it is, Christmas comedy comfort food. And bring your appetite.",fresh
1421,The Shed,"An interesting morality tale, by way of vampires, about the nature of power between the bullies and the bullied.",fresh
1422,The Shed,"The social subtext doesn't carry much weight alongside the supernatural nonsense, and it's difficult to find sympathy for these characters who consistently lack common sense.",rotten
1423,The Shed,"In the end, The Shed is not quite good enough to be worth seeing, but it is just good enough to make one curious about what Sabatella might have to offer the next time around.",rotten
1424,The Shed,It's more concerned with how the traumatized people act when facing danger rather than just telling about the vampire's urge to kill.,fresh
1425,The Shed,"If there's one thing The Shed gets right, it's reassuring viewers that vampires can be savage, malicious creatures of nightly fury.",rotten
1426,The Shed,This indie shocker starts strong but doesn't know how to leverage its slick premise.,rotten
1427,The Shed,"Without turning into a cheesy after school special, Sabatella spins a classic '80s yarn into brilliant social commentary.",fresh
1428,The Shed,"RIP sparkly moody vampires, as The Shed takes them back to the monstrous beings they have always meant to be.",fresh
1429,The Shed,It operates on familiar tropes ... and then it twists it in very dark directions. It's just unfortunate it ultimately devolves into a stereotypical battle with an ancient evil.,fresh
1430,The Shed,"The Shed offers a version of the vampire mythos that is deeply rooted in fears and concerns of today and has a valuable lesson: don't be a bully, because you never know what is hiding in the bullied kid's shed.",fresh
1431,The Shed,"Although the horror tropes here are familiar ones, The Shed is well put together and, unlike many films of its ilk, actually has something to say. There's a solidity at its core that will endear it to fans and see it linger in the memory.",fresh
1432,Night Sweats,The lo-fi production casts an ambitious net and smartly makes the most of its cloistered locations... framing it all in tight and embossing the emotional impact.,fresh
1433,Night Sweats,"Despite obviously limited resources, Lyman-Clarke delivers a thoroughly engaging thriller that keeps you hooked from beginning to end.",fresh
1434,Night Sweats,"While ""Night Sweats ... keeps you involved and arouses your curiosity about the cause of the disease, the movie's very limited budget handcuffs the film, as it uses few sets and locales around New York City.",fresh
1435,Night Sweats,"Regardless of what you think of the gangling plot, the vomit effects are pretty darned marvelous.",rotten
1436,Night Sweats,"Despite these issues, a discernible micro-budget, and a poorly-realized degenerative brain ailment, the film could have worked were it not for the big reveal...",rotten
1437,Night Sweats,"Run of the mill movie about deadly disease, but there is a nice twist to it all.",rotten
1438,Night Sweats,An intriguing but cut-rate thriller that (unfortunately) looks it.,rotten
1439,Bloody Marie,It's a haunting drama that skilfully avoids cliches.,fresh
1440,Bloody Marie,Intriguing but limited Dutch character study that turns in the second half into an action-thriller.,fresh
1441,Bloody Marie,"Moody and bristling, the dramatic character study sobers up just in time for some bruising action.",fresh
1442,Bloody Marie,Bloody Marie falls short on almost every front. Marie herself is an unlikeable mess of a character who only amounts to be the centrepiece of a film that was never fully realised as the thrill-ride it was supposed to be.,rotten
1443,Bloody Marie,"A fraught Dutch thriller about an alcoholic's biggest, perhaps deadliest mistake.",fresh
1444,Bloody Marie,...a shot of adrenaline in a landscape filled with cinematic clones.,fresh
1445,Let It Snow,A likable cast does justice to this cheesy teenage X-mas rom-com tale.,rotten
1446,Let It Snow,"You're likely to have an endearing cinematic experience because Let It Snow is all about the feels. And that, is something that hits the mark for everyone, regardless of how old you are.",fresh
1447,Let It Snow,"Compared to the usual Hallmark-dominated landscape of straight-up straight, white, and boring holiday movies, this does feel like a breath of fresh air.",fresh
1448,Let It Snow,The characters here are less performatively quirky and as a result more likeable than your usual [John] Green teens.,fresh
1449,Let It Snow,"Let It Snow has charm aplenty, but with so many plates spinning its hard to elicit a huge emotional investment, as with Netflix's own To All the Boys I've Loved Before. But it's okay to not fall for all of these love stories.",fresh
1450,Let It Snow,"Let It Snow is a very silly movie with a lot of heart, nailing the holiday formula with strong production values and an impressive young cast.",fresh
1451,Let It Snow,"With moments of sweetness, outweighing the blandness of the overall feeling of the film, the little tiny moments of comedy are welcome and actually start to make you enjoy the film despite the very obvious messages it is sending...",fresh
1452,Let It Snow,"For what it's worth, thanks to a proficient director in Luke Snellin and a talented young cast, Let It Snow ends up being A-OK.",fresh
1453,Let It Snow,Gets a pass for being entertaining and wholesome while embracing the rich modern diversity of this generation.,fresh
1454,Let It Snow,"I love Shipka and it has Prince Ben (Mitchell Hope) from Descendants in it, which you will find exciting if you are, as I mentioned, a teen or tween.",fresh
1455,Let It Snow,"As it works its way through a litany of clichés, Let It Snow occasionally happens across a sincere moment, but, in a way, that just makes the film more frustrating.",rotten
1456,Let It Snow,"Teen ensemble romcom is fun; language, drinking.",fresh
1457,Line of Duty,A forgettable but watchable high-energy police thriller.,rotten
1458,Line of Duty,"The tone veers haphazardly from tense, high-stakes cat-and-mouse chase to ill-judged satire...",rotten
1459,Line of Duty,"combines improbable buddy comedy with vicious shoot-outs, bruising punch-ups and overblown pathos, while letting an ageing cowboy loose in the internet age. The results are a riotous real-time ride - albeit just as immediately forgettable.",fresh
1460,Line of Duty,Drysdale's screenplay is a rickety foundation... most egregious is the irresponsibly pro-cop attitude underpinning it all.,rotten
1461,Line of Duty,Line of Duty is a perfectly fine diversion that entertains for its run without asking too much of the audience.,fresh
1462,Line of Duty,"While the tone was all over the place, the movie delivered the entertainment and experience I was hoping for.",fresh
1463,Line of Duty,A surprisingly nifty little action flick.,fresh
1464,Line of Duty,Action-packed but far-fetched cop thriller; violence galore.,rotten
1465,Line of Duty,"[Line of Duty] is sometimes very good, with a gifted cast offering a new slant on the police thriller in real time. But it's badly compromised with dimwitted action beats, improbable twists and dopey dialog.",fresh
1466,Line of Duty,A potentially provocative concept becomes lost amid the predictable yet increasingly ridiculous twists in this vigilante thriller,rotten
1467,Line of Duty,A cop races against the clock to save a kidnapping victim ... while screenwriter Jeremy Drysdale races to turn a silly movie into a patently ridiculous one.,rotten
1468,Line of Duty,"Slightly energizing bruiser that's heavy on the stunt work and blessedly limited in scope. It's not a career rejuvenator, but it has a pulse, and that's good enough to pass.",fresh
1469,The Return of Martin Guerre (Le Retour de Martin Guerre),"Although the answer to the is-he-or-isn't-he question is never really in doubt, this is nonetheless a fascinating film.",fresh
1470,The Return of Martin Guerre (Le Retour de Martin Guerre),"[A] sad, exquisite film.",fresh
1471,The Return of Martin Guerre (Le Retour de Martin Guerre),A sobering account not only Medieval provincial life but the extremely limited role of women's agency.,fresh
1472,The Return of Martin Guerre (Le Retour de Martin Guerre),"The restoration is vivid, rendering the film even more striking than it was in 1982. The narrative still puts on on the edge of ones seat. Depardieu and Baye at their best.",fresh
1473,The Return of Martin Guerre (Le Retour de Martin Guerre),"It's fitting that there are so many good performances here since, in the subtext, The Return of Martin Guerre is a film about acting.",fresh
1474,The Return of Martin Guerre (Le Retour de Martin Guerre),"It's not about whether a man is guilty or innocent, but whether reality is worth holding onto.",fresh
1475,The Return of Martin Guerre (Le Retour de Martin Guerre),"Compelling romantic mystery drama, well acted by Gerard Depardieu and Natalie Baye; stay away from the American remake, Sommersby",fresh
1476,The Return of Martin Guerre (Le Retour de Martin Guerre),"A brilliant, engaging love story with magnificent performances",fresh
1477,The Return of Martin Guerre (Le Retour de Martin Guerre),"<p>
<em>Quote not available.</em>
</p>",fresh
1478,Scary Stories to Tell in the Dark,"Format-wise, the film may have benefited from being a more straightforward anthology of shorts based on the stories, which were effective because they were so brutally concise.",fresh
1479,Scary Stories to Tell in the Dark,"These and other spooky specters are memorably incarnated, to be sure. But I'm pretty easy to scare, and I can't say I found the movie, directed by Norway's Andre Ovredal of 2010's excellent Trollhunter, all that scary.",fresh
1480,Scary Stories to Tell in the Dark,"Scary Stories struggles to get around to making whatever additional point it had, instead using a wealth of in-between scenes to justify its feature-length format.",rotten
1481,Scary Stories to Tell in the Dark,Good bones are what keep Scary Stories to Tell in the Dark upright.,fresh
1482,Scary Stories to Tell in the Dark,"The tension builds, the special effects are gruesome, and most of all the film is fun for both young and old moviegoers.",fresh
1483,Scary Stories to Tell in the Dark,"Blame the high expectations, but this adaptation feels bland and vague. Trailers should never be better than the actual movie. In this case they were. [Full review in Spanish].",rotten
1484,Scary Stories to Tell in the Dark,"The plot is fun, the stories are creepy, and I enjoyed every minute of it. But just as is often true, the books were better than the movie.",fresh
1485,Scary Stories to Tell in the Dark,"By couching all of the original shorts in the over-arching small-town kids' story, this adaptation short-shrifts the shorts. There's not enough of them here, and that makes them feel sketchy.",rotten
1486,Scary Stories to Tell in the Dark,"If you're thinking this seems to be a list of horror clichés and stereotypes, that's not an uncharitable suspicion. The filmmakers' skill rests in the way these stereotypes are reanimated in a narrative that contains a surprising number of layers.",fresh
1487,Scary Stories to Tell in the Dark,You'd have to be part of that treasured horror movie demographic who jumps with fright whenever somebody spills a box of popcorn to get much spook value out of this slice of sub-Stephen King schlock.,rotten
1488,Scary Stories to Tell in the Dark,"A gothic horror story made with trade and knowledge, with the ability to scare through the noblest tools of cinema. [Full Review in Spanish]",fresh
1489,Scary Stories to Tell in the Dark,The content feels too meek and derivative of other shows and movies and doesn't justify the criticism of the books.,rotten
1490,The Angry Birds Movie 2,The very unnecessary Angry Birds movie now has an equally unnecessary sequel.,fresh
1491,The Angry Birds Movie 2,"If you're after undemanding fare for primary schoolers in the next few weeks that you might also get a chuckle or two from, then Birds is the word.",fresh
1492,The Angry Birds Movie 2,"The main difference this second time around is the film's sheer payload of gags, both verbal and visual, that acknowledge the sensibilities of the adults in the audience who are watching with their kids.",fresh
1493,The Angry Birds Movie 2,"Visually, the movie backs off on the garish colours and frenetic scene changes that made the original Angry Birds such an eyesore, and this not-so-needy vibe also later works in favour of a slightly stirring finale.",fresh
1494,The Angry Birds Movie 2,"Breezy, undemanding entertainment.",fresh
1495,The Angry Birds Movie 2,A series of fun vignettes. [Full Review in Spanish],fresh
1496,The Angry Birds Movie 2,"The movie is silly and the humour hardly elegant, but it manages to draw laughs anyway. The plot is unquestionably simple, yet there are parts that are wildly imaginative and enjoyable.",fresh
1497,The Angry Birds Movie 2,"Foolish, featherweight, formulaic family fun but not worth a trip to the theater.",rotten
1498,The Angry Birds Movie 2,"Okay, fine, it's better than the first one. But it's still pretty bad on its own terms.",rotten
1499,The Angry Birds Movie 2,"Yes, there were some hilarious moments in Angry Birds 2, but overall, it was a MEH movie at best. Funnier than the first, but still not great.",rotten
1500,The Angry Birds Movie 2,Take away the advertising of The Angry Birds brand and one quickly realizes that these reheated birds lack seasoning.,rotten
1501,The Angry Birds Movie 2,"Aside from your 8-year-old nephew, does anyone even remember the specifics of the first film? And aside from your cousin's 6-year-old daughter, was anyone even clamoring for a sequel?",rotten
1502,47 Meters Down: Uncaged,It isn't quite the Syfy-like catastrophe it could have been but there isn't a lot here to take away that you can't get from the far more appealing and satisfying double feature of The Descent and Jaws 2.,rotten
1503,47 Meters Down: Uncaged,"[E]ven as [Roberts] still needs to work on creating more engaging victims, he knows exactly what to do once all hell breaks loose.",fresh
