,Title,Review,Rating
1170,The Knight Before Christmas,"None of it makes any sense, and it's fine. In fact, I love it!",fresh
1171,The Knight Before Christmas,Everything about the plot feels lazy and dull. The editing is so choppy and fast that it feels like even the editor is bored.,rotten
1172,The Knight Before Christmas,"These little details, good and bad, are the points that end up standing out about The Knight Before Christmas, as the rest of the film follows a well-worn path.",fresh
1173,The Knight Before Christmas,"...so sweet it might give you diabetes, but if saccharine is to your liking, then this movie should be right up your alley.",fresh
1174,The Knight Before Christmas,"A sweet nothing that's a lot more ""nothing"" than sweet.",rotten
1175,The Knight Before Christmas,"The ""Christmas"" offering from the streaming giant, starring Vanessa Hudgens as a thirty-something who falls for a knight from the 14th century, is... not great!",rotten
1176,The Knight Before Christmas,"Let's be clear: A certain amount of ridiculousness is acceptable when it comes to Christmas movies. But this one is so absurd, so unrealistic...",rotten
1177,The Knight Before Christmas,"Netflix's The Knight Before Christmas is a perfectly charming holiday rom-com, with plenty of time-travel hijinks and a valiant effort from its stars.",fresh
1178,The Knight Before Christmas,"Because of its endearing and hopeful message, The Knight Before Christmas makes a worthy addition to Netflix's catalog of Christmas originals-and it's a strong seasonal watch.",fresh
1179,Angelfish,"The perceptive and astute script, judicious direction, and affectless acting from a masterfully assembled cast, especially the two leads, make this simple story well worth your time.",fresh
1180,Angelfish,"Excellent coming-of-age drama; alcoholism, cursing.",fresh
1181,Angelfish,Its tender portrait of young love surviving the City remains fairly untarnished.,fresh
1182,Mike Birbiglia: The New One,A charmingly wry look at the deeply imperfect (emotionally and medically) stand-up's adjustment to becoming a first-time father.,fresh
1183,Mike Birbiglia: The New One,"Funny? Not so you'd notice, right? In Birbiglia's world, yes, yes, and yes. Trust me.",fresh
1184,Mike Birbiglia: The New One,"[Mike] Birbiglia's latest Netflix special is candid and never saccharine, which oddly makes it all the more heartwarming.",fresh
1185,Mike Birbiglia: The New One,He takes us along on his emotional and psychological journey toward embracing parenthood.,fresh
1186,Polaroid,"Some violence, teen drinking in drab horror movie.",rotten
1187,Polaroid,So underdeveloped you'll want to shake it.,rotten
1188,Polaroid,...a padded-out endeavor that can't quite justify a feature-length running time...,rotten
1189,Polaroid,"There's the whole Polaroid camera premise, which is unusual, but the rest of the film is a strictly paint-by-numbers affair, likely to bore seasoned genre admirers.",rotten
1190,Polaroid,"A horror film that should just be forgotten. The gimmick doesn't work, the actors look bored, the effects are awful. This looks like a bad X-Files episode. [Full review in Spanish].",rotten
1191,Liyana,An innovative blend of animated storytelling and traditional documentary.,fresh
1192,Liyana,"...a film that can be enjoyed by both children and parents, and which tells a story different from the usual animated children's fare.",fresh
1193,Liyana,"[T]he embodiment of creativity, imagination, and inspiration...An entertaining and engaging blend of live action and interviews complemented by animation of the story!",fresh
1194,Liyana,A worthwhile and inspiring crowd pleaser.,fresh
1195,Liyana,"We are left with a very powerful impression of resilience, the power of imagination, and the hope that the kids can craft a similarly happy ending for their own lives.",fresh
1196,Liyana,"Calling a movie inspirational has become something of an insult, but there's no other way to describe ""Liyana.""",fresh
1197,Liyana,Aaron and Amanda Kopp take the somewhat rigid format of documentary filmmaking and infuse it with folklore and fairy tales.,fresh
1198,Liyana,It's that collective experience that carries the emotional heft of Liyana as she becomes a kaleidoscopic mirror of the storytellers' experiences with challenges that make them unsafe.,fresh
1199,Liyana,"Sweetly entertaining despite the horrors it hints at, Liyana is a snapshot of a larger story with plenty of potential for a happy ending.",fresh
1200,Liyana,A Swazi wonder.,fresh
1201,Liyana,The visually innovative documentary is a testament to the healing power of storytelling.,fresh
1202,Liyana,"""Liyana"" is an innovative blend of documentary and animation that tells a moving story of resiliency and the power of imagination.",fresh
1203,"Where'd You Go, Bernadette","[Richard] Linklater is trying to rook us all into believing this is a universally heartwarming scenario. The unfathomably wealthy can be heroes, he says. That is, until the peasants sack the White Palace that Bernadette designed.",rotten
1204,"Where'd You Go, Bernadette","[I]n a cinematic landscape where stories of women finding themselves are too few and far between, Where'd You Go, Bernadette is a welcome gift, even if it's an imperfect one.",fresh
1205,"Where'd You Go, Bernadette","Where'd You Go Bernadette is Linklater's 19th feature film, and it's also his worst.",rotten
1206,"Where'd You Go, Bernadette","The film's ending is satisfying and meaningful, but to keep some of the other characters intact would not have made Bernadette just look better, it would have made the film look better.",fresh
1207,"Where'd You Go, Bernadette","Toggling between self-commiseration and looking forward attitude, this dramedy turned nonsensical adventure fills each frame with an unconvincing euphoric reassurance.",rotten
1208,"Where'd You Go, Bernadette","Blanchette brings Bernadette to life with a quirky, snarky ambivalence that adds texture to the character.",fresh
1209,"Where'd You Go, Bernadette",Blanchett is divine as the film makes Bernadette's issues a relatable struggle many people have faced.,fresh
1210,"Where'd You Go, Bernadette","Existential dilemmas, introspective travels and a reunion with the past. Themes that translate into a small and interesting approach. [Full Review in Spanish]",fresh
1211,"Where'd You Go, Bernadette","A charming drama, but still a minor entry in a filmography full of some the most fundamental films in recent decades. [Full Review in Spanish]",fresh
1212,"Where'd You Go, Bernadette","A film that only barely manages to connect because of Cate Blanchett's performance, but it is far from being one of Linklater's best. [Full Review in Spanish]",rotten
1213,"Where'd You Go, Bernadette",Something atypical... [from] the School of Rock director. [Full review in Spanish],fresh
1214,"Where'd You Go, Bernadette","The journey doesn't always end up being inspiring, but there's a sufficient dose of empathy for what the characters live and feel so that we can enjoy it. [Full Review in Spanish]",fresh
1215,It Chapter Two,"As a cohesive unit, this older Losers Club lacks the naturalness and energy that led to the original seven kids being such engaging presences.",fresh
1216,It Chapter Two,"What is remarkable is the way Dauberman's script and Muschietti's direction take a celebrated 1000+page novel that contains multiple points of view, various timelines, and occasional controversial scenes and they turn it into a coherent narrative.",fresh
1217,It Chapter Two,"The decision to make the film more about the characters was a wise one, but can bog down the film, based on just how many characters it needs to get to.",fresh
1218,It Chapter Two,"At close to three hours It Chapter Two is absurdly overlong, but on balance, mostly because of the excellent cast, it's a fairly entertaining saga. What the movie isn't, or at least wasn't for me, is seriously scary.",fresh
1219,It Chapter Two,"In spite of the bloat, there are some decent scares, and Hader almost makes Chapter Two watching on his own.",fresh
1220,It Chapter Two,"It doesn't really hold together as a movie, but if you're invested in It, you'll probably dig It Chapter Two, even though it's really long and a bit of a slog in places.",rotten
1221,It Chapter Two,"Fans of the book should be pleased as it captures the emotional weight, horror, and the terror of childhood trauma and how it manifests into adulthood.",fresh
1222,It Chapter Two,"As the ballyhooed wrap-up to a collective five-hour epic, It: Chapter Two feels rushed in a way that's frankly perplexing given how much time is spent on the slow burn for the first two thirds.",rotten
1223,It Chapter Two,"There are a great many moments and sequences scattered across ""It Chapter Two."" On the other hand, audiences might take issue with there being so many.",fresh
1224,It Chapter Two,...a complete and total trainwreck of a motion picture...,rotten
1225,It Chapter Two,Chapter Two struggles to maintain a taut narrative and its scares end up feeling repetitive.,rotten
1226,It Chapter Two,"It: Chapter Two fails to treat trauma with any nuance or care, leaving its victimized characters high and dry.",rotten
1227,Dora and the Lost City of Gold,"A delightful throwback to 80s family-adventure movies -- camp, funny, slapstick and just the right amount of silly.",fresh
1228,Dora and the Lost City of Gold,"It's obvious that the filmmakers have a lot of love for these types of movies, and although none of the set pieces are terribly original, they're still a lot of fun.",fresh
1229,Dora and the Lost City of Gold,"I can't believe I'm saying this; in fact, it seems wrong as I say it, but Dora and the Lost City of Gold is one of the best films of 2019.",fresh
1230,Dora and the Lost City of Gold,"A charming film that may entertain children more than adults, but no one will walk out without a smile on their face. [Full Review in Spanish]",fresh
1231,Dora and the Lost City of Gold,The film never takes itself too seriously which is part of the reason it will entertain younger audiences.,fresh
1232,Dora and the Lost City of Gold,"Almost 20 years after the much-loved animated series Dora the Explorer debuted, this live-action update does a terrific job of at being once a homage and a parody.",fresh
1233,Dora and the Lost City of Gold,"Dora and the Lost City of Gold is not edgy, is not funny enough and does not seem to be really about Dora.",rotten
1234,Dora and the Lost City of Gold,A shameless crowd-pleaser delivered with such panache and disarming charm that it's pretty much impossible to do anything other than smile and enjoy it.,fresh
1235,Dora and the Lost City of Gold,With its sense of turn-of-the-century nostalgia -- from baby pink hoodies and khaki Capri pants to video game adventures -- the movie cultivates an uncanny continuum between the recent past and now.,fresh
1236,Dora and the Lost City of Gold,A fun and refreshing adaptation. [Full Review in Spanish],fresh
1237,Dora and the Lost City of Gold,The young Isabela Moner offers a solid and versatile performance as a more mature version of the animated character. [Full Review in Spanish],fresh
1238,Dora and the Lost City of Gold,"A fast pace, friendly vibe and a willingness to send itself up are all big pluses for this crowd-pleasing affair.",fresh
1239,Danger Close,A familiar formulaic 'War is Hell' movie.,rotten
1240,Danger Close,Grippingly depict[s] the intensely subjective experience of violence without centring individual heroes ... what makes it effective is Kriv Stenders' multifaceted approach.,fresh
1241,Danger Close,Travis Fimmel leads a fresh cast of actors in this story of Australia/New Zealand fighters in Vietnam. Full of heroics with a personal touch.,fresh
1242,Danger Close,Danger Close ... exclusively paints with broad narrative strokes.,rotten
1243,Danger Close,"What makes this familiar vision of the apocalypse work now is composer Caitlin Yeo, whose burbling score gives Danger Close a sense of mid-70s Peter Weir-ish mysticism the film itself almost doesn't deserve.",fresh
1244,Danger Close,"Solely focused on the soldiers from Australia and New Zealand involved in the Battle of Long Tan, the cinematic hagiography seeks to honor their memory and succeeds. Beyond a core audience, however, most other viewers may remain nonplussed.",fresh
1245,Danger Close,"While Aussie audiences might find enough incentive to cheer their own, dramatically it seems like a missed opportunity.",rotten
1246,Danger Close,A straightforward but compelling account of a significant military victory in an unpopular war.,fresh
1247,Danger Close,"[F]or those interested in the machinations of warfare Danger Close is an intense, exhausting and visceral experience.",fresh
1248,Danger Close,"Intense, emotional and, at times, harrowing.",fresh
1249,Danger Close,Stenders has put together a well shot and engaging re-enactment ... (but) it falls short in many other areas.,fresh
1250,Danger Close,"The film is clearly designed as a tribute to the unfaltering courage of those men, yet it is not some hollow, patriotic flag waver, nor is there much glory in the outcome. The battle scenes are vivid, graphic and often brutal.",fresh
1251,Tel Aviv on Fire,"[The jokes] poke fun at the torpor Bassam shoves onscreen, and even if they succeed, said bits are shallow and the film confines its characters to a proscenium as a result.",rotten
1252,Tel Aviv on Fire,"The ending could be stronger, but Tel Aviv on Fire does a nice job of integrating laughs into a prickly real-world situation.",fresh
1253,Tel Aviv on Fire,"Fortunately, it adds solid comedy to the dynamic, aided by terrific actors familiar from all types of international productions.",fresh
1254,Tel Aviv on Fire,...a fairly disappointing missed opportunity.,rotten
1255,Tel Aviv on Fire,"It might not do much to advance peace in the Middle East, but this witty and charming comedy brings a unique perspective to the Israeli-Palestinian conflict.",fresh
1256,Tel Aviv on Fire,If only peace in the Middle East were as easy to achieve as the laughs in Zorabi's satire.,fresh
1257,Tel Aviv on Fire,"If Jared Kushner wants to achieve his assigned goal of bringing peace to the Middle East, he could learn a lot from ""Tel Aviv on Fire."" So could you.",fresh
1258,Tel Aviv on Fire,"[Sameh Zoabi] deftly illustrates how art - even if a daily soap that traffics in clichés and stereotypes could ever be considered ""art"" - affects people's lives, dreams and self-image.",fresh
1259,Tel Aviv on Fire,"Sometimes the humor gets a little over the top, but somehow that seems right for a comedy about a soap opera.",fresh
1260,Tel Aviv on Fire,Salam had me rooting for him throughout.,fresh
1261,Tel Aviv on Fire,"In addition to being fast-paced and very funny, Sameh Zoabi's Tel Aviv on Fire is as timely a parable on the dangers of fan entitlement as you could hope for.",fresh
1262,Tel Aviv on Fire,"An Israeli-Palestinian love story, the movie doesn't seem to see much hope for reconciliation, but humor may be as good a way as any of bridging the two sides.",fresh
1263,Angel Has Fallen,"During the brief moments when Butler is given something to work with, it's clear he's a charming and entertaining performer. Then it's back to the killing.",fresh
1264,Angel Has Fallen,"It's frantic in a way that's far more confusing than exciting, making the action scenes more than a little boring.",rotten
1265,Angel Has Fallen,Over the final half of the film ... I spent more time trying to decide whether Nolte or Freeman is now showing his age more.,rotten
1266,Angel Has Fallen,"Nick Nolte is perfectly cast as Mike's ""off the grid - antigovernment"" father.",fresh
1267,Angel Has Fallen,"Unsurprisingly, you won't exactly be intellectually stimulated here, but you probably won't be bored either.",fresh
1268,Angel Has Fallen,A generic action movie that's being released in theatres only because it stars well-known actors. [Full review in Spanish],rotten
1269,Angel Has Fallen,This is a respectable installment of a franchise that never fails to deliver. Butler brings the action and thrills we have all come to expect,fresh
1270,Angel Has Fallen,Another mediocre entry in the saga. [Full Review in Spanish],rotten
1271,Angel Has Fallen,"It is only Nick Nolte, as Banning's gruff and grubby estranged father, who registers and makes the film a tad bearable. Pity his scenes are few and far between.",rotten
1272,Angel Has Fallen,"It's a wild, fun ride with a great cast. Even the weak script can't stop this old fashioned popcorn action film from sparking with energy.",fresh
1273,Angel Has Fallen,"The thing is that this film doesn't understand that telling stories is more serious and complex than it seems. Meaning, the movie doesn't know how to do it and I don't intend to recommend it. [Full Review in Spanish]",rotten
1274,Angel Has Fallen,A weaker continuation of its predecessor. [Full Review in Spanish],rotten
1275,After the Wedding,"The gender flip turns After the Wedding into a decent feminist statement, albeit one without the edge of the original.",fresh
1276,After the Wedding,[It] doesn't fully trust its own story and tries to dress it up with an air of ominous mystery that winds up undercutting the drama rather than adding to it.,rotten
1277,After the Wedding,See it. After the Wedding deals well with the complicated nature of regret in the adult world.,fresh
1278,After the Wedding,These two ferociously talented women are just too good to miss at any time and together they are a powerhouse. There's a lovely restraint here...,fresh
1279,After the Wedding,After the Wedding is one of those thoroughly inessential yet subtle and well-crafted films made for grown-ups who like sitting back and watching the inner turmoil of other grown-ups.,fresh
1280,After the Wedding,"File under decent, but disappointing and start seeking out the excellent Danish original.",fresh
1281,After the Wedding,"The film's top-notch cast are let down badly enough by the clunking screenplay, but they are entirely defeated by the ethical vacuum at its core.",rotten
1282,After the Wedding,The polished version of Susanne Bier's 2006 film resolves itself too easily but the performances by Williams and Moore shouldn't be missed.,fresh
1283,After the Wedding,"As heavy-handed as the production and costume design are, the moments when Moore and Williams share the screen hint at a powerful tale of mothers, daughters and love that this film, sadly, can't quite reach.",rotten
1284,After the Wedding,It feels like all these characters are tiptoeing around certain subject matters for the purpose of prolonging the narrative. Why are they so afraid of asking obvious questions?,rotten
1285,After the Wedding,"With what started out as a simple transaction, After the Wedding becomes a confusing melodrama and the need to drag out this complex love triangle almost nullifies any emotionality it creates.",rotten
1286,After the Wedding,A film that doesn't know which story it wants to tell.,rotten
1287,Official Secrets,Official Secrets has a metaphorical impulse that goes beyond the specific. [Full Review in Spanish],fresh
1288,Official Secrets,"So much is stuck in a proscenium: in its editing, in its music, in the greys that drown every scene. In the end, little feels discovered. It feels lectured.",rotten
1289,Official Secrets,"Even if you're one of the few stalwarts who still thinks the Iraq War was worth the agonizingly high toll ..., you will root for [Katharine] Gun because of [Keira] Knightley's astonishing ability to connect to her audience.",fresh
1290,Official Secrets,"It's a lean, taut-as-a-drum political thriller with a blood-boiling theme and a fine cast that includes Ralph Fiennes, Matt Smith and Rhys Ifans, among others. But it's built, mostly, around the superbly stricken performance of Knightly.",fresh
1291,Official Secrets,"Not easily forgotten, Official Secrets is another reminder about the dangers of unchecked government power.",fresh
1292,Official Secrets,"With the deeply divisive issue of imminent war at hand, Official Secrets gives the audience a glimpse into the shadowy side of politics and government affairs while allowing Gun's courage to take the spotlight.",fresh
1293,Official Secrets,"Despite falling into some cliches, Official Secrets succeeds due to its unique structure. [Full Review in Spanish]",fresh
1294,Official Secrets,Official Secrets offers a relevant and cautious story about the ramifications of going against an institution. [Full Review in Spanish],fresh
1295,Official Secrets,"If you're a fan of well-made, investigative thrillers, then you should catch this while, when and where you can.",fresh
1296,Official Secrets,What could have been either a raw and intimate look at the personal cost of standing up for your principles or a thrilling political drama turns into a dry retelling of events.,fresh
1297,Official Secrets,Official Secrets celebrates the courage of a government employee who attempted to prevent the invasion at considerable risk to herself and to those she loved.,fresh
1298,Official Secrets,Timely story with a riveting performance by Keira Knightley.,fresh
1299,The Peanut Butter Falcon,"As calculated as the film might be, it's hard to dislike. And while Nilson and Schwartz use Gottsagen's sincerity as a guarantee of their own good intentions, this never feels as exploitative as it might have.",fresh
1300,The Peanut Butter Falcon,"Like a Disney family drama from TV times past, this feelgood road movie is so homely, so warm and fuzzy, and so darn wholesome that it's almost too much.",fresh
1301,The Peanut Butter Falcon,"The Peanut Butter Falcon isn't shy of pushing your buttons, but the overall effect has an innocent charm and frankness, and LaBeouf brings a winning combination of toughness and soul.",fresh
1302,The Peanut Butter Falcon,The Peanut Butter Falcon gets two cheers... for its redemptive warmth and a troupe of actors unfailingly bringing out the best in each other.,fresh
1303,The Peanut Butter Falcon,"LaBeouf is scruffily compelling, while the pinpoint comic timing of Gottsagen should be a lesson to any drab corners of the film industry still resisting disabled actors.",fresh
1304,The Peanut Butter Falcon,A featherweight film with a lot of heart but not much staying power.,fresh
1305,The Peanut Butter Falcon,"The Peanut Butter Falcon is a sweet, tender and joyful portrayal of an unlikely friendship, and it won't fail to charm.",fresh
1306,The Peanut Butter Falcon,"It's elevated beyond cloying corniness by the naturalness of its performances, from Zack Gottsagen's unstoppable energy to Shia LaBeouf's quiet warmth and crushed-but-not-broken spirit.",fresh
1307,The Peanut Butter Falcon,Gottsagen's performance shows that a disabled actor can still have the range that an able-bodied actor can have and still have the presence to drive a film all by themselves. Hopefully other film makers will take notice and follow suit.,fresh
1308,The Peanut Butter Falcon,"And although essentially a fable, the film reminds us that the world is a complicated place and none of us are in any position to judge someone solely on their appearance or past actions - as tempting as that often might be.",fresh
1309,The Peanut Butter Falcon,"What follows could be a bit corny. Indeed it is a bit corny, and that is part of its charm. Life is a bit corny too.",fresh
1310,The Peanut Butter Falcon,This dédebutbut feature from Tyler Nilson and Michael Schwartz is built upon a wonderfully naturalistic performance by Zack Gottsagen...,fresh
1311,Paradise Hills,"Director Alice Waddington's feature debut, Paradise Hills, is the very definition of style over substance - but that's not necessarily a bad thing.",fresh
1312,Paradise Hills,"An off-kilter, steampunk blend of Disney, The Handmaids Tale and The Stepford Wives, writer/director Alice Waddington's feature debut is entirely as intriguing as that sounds.",fresh
1313,Paradise Hills,"Every shot of Paradise Hills is otherworldly in its beauty. I'm not sure how it ""reads"" as a narrative, but as a visual work of art, a tone poem, and a riff on some familiar but evergreen themes it makes one stand and applaud.",fresh
1314,Paradise Hills,"Narrated with unusual elegance, with excellent performances from the entire female cast, and gifted with a perverse and twisted flair, this is one of the most unique debuts of Spanish cinema in years. [Full Review in Spanish]",fresh
1315,Paradise Hills,"There's no tension as to where things are going to end up, the final images leaving me cold.",rotten
1316,Paradise Hills,"PARADISE HILLS is a lush and occasionally provocative feature, one that creates a strange sense of wonder and weird.",fresh
1317,Paradise Hills,"The visuals are certainly trippy enough, but they start to feel like distractions included to keep you from noticing the shallowness of the screenplay and the fairly uninspired direction.",rotten
1318,Paradise Hills,"Despite being an empowering film that Waddington hopes to inspire young girls of all backgrounds and personalities, the plot fumbles ever so slightly with limited development.",rotten
1319,Paradise Hills,For a long time I had no idea what the hell was going on in this movie... I tapped out.,rotten
1320,Paradise Hills,"Paradise Hills has pacing issues, and a made-for-TV feel it can't quite escape. A firmer grasp of tone would've benefited the narrative. Yet its creators' boundless imagination carries it through the rougher patches.",fresh
1321,Paradise Hills,"The points earned by its visual identity, promising concept, and talented cast are lost by an aimless script. [Full review in Spanish]",rotten
1322,Paradise Hills,"I wish there was more to grab on to here. The cast is solid, though everyone involved has done better work. It's in the third act where things crumble.",rotten
1323,Adopt a Highway,Ethan Hawke excels in satisfying drama; some language.,fresh
1324,Adopt a Highway,Touching story of a socially awkward ex-con who discovers the value of giving and receiving.,fresh
1325,Adopt a Highway,The minimalist screenplay tells us what is obvious and no more about the flawed legal system and those it greatly effects.,rotten
1326,Adopt a Highway,"No indie gem, but Hawke's performance at least makes it watchable.",rotten
1327,Adopt a Highway,"What a beautiful little surprise ""Adopt a Highway"" turns out to be. This Ethan Hawke star vehicle is tender, touching, and altogether a moving experience.",fresh
1328,Adopt a Highway,"... steers a potentially provocative idea in predictable directions, which tends to diminish the emotional impact.",rotten
1329,Adopt a Highway,[Adopt a Highway] demonstrates an acute awareness of emotional honesty.,fresh
1330,Adopt a Highway,"Actor-turned-first-time-writer and director Logan Marshall-Green gives his debut film an indie-inspired vibe that could transform into something special one day, but as it is now, Adopt a Highway is only a draft of a draft of an idea.",rotten
1331,Adopt a Highway,"Hawke does an excellent job carrying it off. It could have been a stronger film, but I thought he was excellent.",fresh
1332,Adopt a Highway,"While we're asked to suspend a but too much disbelief for the story to be consistent, Hawke's performance, as well as great music by Jason Isbell, are compelling enough to carry it through.",fresh
1333,Adopt a Highway,"With its avid belief in the fundamental goodness of people, Adopt a Highway is a minor but deeply moving film.",fresh
1334,Adopt a Highway,"There are elements of the picture to celebrate as it launches Marshall-Green's career behind the camera, where he clearly has the best interests of his actors at heart.",fresh
1335,If the Dancer Dances,"If the Dancer Dances is reminiscent of witnessing a philologist or literary translator at play, trying to get into the mindset of someone who works in a different language.",fresh
1336,If the Dancer Dances,"Director Maia Wechsler and her editor Mary Manhardt stayed on point with a difficult editing job to make this film hang together. It is almost too repititious...If you're not into dance particularly modern dance, this might not be for you.",fresh
1337,If the Dancer Dances,I found the film fascinating.,fresh
1338,If the Dancer Dances,"Perhaps film can never really capture the essence of dance, but Wechsler does the next best thing and captures what it means to those involved in its creation.",fresh
1339,If the Dancer Dances,"Though not a perfect film, I'm glad it is in the world. It's a quality record covering new ground in the dance documentary genre.",fresh
1340,If the Dancer Dances,"If the Dancer Dances is obviously a must-see for any dancer, but even more than that, it's a good viewing experience for artists of any discipline.",fresh
1341,If the Dancer Dances,A rare privilege - to have this level of access to the creation of new work which is attempting to honor the legacy of such a legendary choreographer. An important document of an artistic process.,fresh
1342,If the Dancer Dances,"While the film doesn't always give us access to its present-day subjects, it still offers valuable insight into issues of artistic preservation.",fresh
1343,If the Dancer Dances,"Despite all of its strengths, If the Dancer Dances may simply be too esoteric for viewers who aren't already interested in dance.",fresh
1344,If the Dancer Dances,Revealing dissection of the demanding art of dancer/choreographer Merce Cunningham via a New York company's re-staging of one of his most famous pieces.,fresh
1345,If the Dancer Dances,"It's less of an insightful backstage documentary than a gushing, sycophantic love letter to the late Merce Cunningham.",rotten
1346,Crown Vic,"My problem with this movie... is that it wants us to empathize with Thomas Jane's character. But the thing is, his character's just a crooked cop.",rotten
1347,Crown Vic,"A police thriller with few police and fewer thrills, Crown Vic nevertheless offers a few rewards for the patient viewer, though these come wrapped in a derivative package.",rotten
1348,Crown Vic,"Crown Vic has strong performances and some topical observations of modern day police work, but it never goes anywhere interesting enough with them.",rotten
1349,Crown Vic,A good film that unfortunately doesn't stand out from the crop. The performances by Thomas Jane and Luke Kleintank are solid and there are a few moments of real inspiration.,fresh
1350,Crown Vic,The four-wheeled title character is more intriguing than its human counterparts in this gimmicky thriller.,rotten
1351,Crown Vic,"Crown Vic offers no ... sweeping sentiments, because it's too busy picking apart the mucky, gray morality of two men...",fresh
1352,Crown Vic,"""Crown Vic"" doesn't sustain a level of suspense and grim analysis throughout the entire endeavor, keeping the picture uneven, but still connecting with undeniable moments of clarity.",fresh
1353,Crown Vic,Not a bad picture. It's just too unexceptional to stand out.,rotten
1354,Crown Vic,"Overall, it's a very nicely made film, but its familiarity is likely to limit its audience potential and mean that [Joel] Souza's talent won't get the recognition it deserves.",fresh
1355,Crown Vic,"The result isn't perfect, but there's enough to peek inside this complex argument surrounding the police with nuanced emotion.",fresh
1356,Crown Vic,"Crown Vic proves to be a limited yet effective study of urban police work initiated by veterans who have gotten this far on street smarts and broken windows policing, rather than the new school of a community policing approach.",fresh
1357,Crown Vic,[Thomas] Jane is the glue and mortar.,fresh
1358,Cubby,...this is not to say that Cubby is a bad film. It is quite a frothy mix of childish innocence and magical realism. It's just nothing of major consequence.,fresh
1359,Cubby,"Cubby is still vaguely enjoyable and endearingly weird, but it's still grades away from testing out of ordinariness.",rotten
1360,Cubby,I personally enjoyed [Cubby] and the off-center oddity of NYC as filtered through an overly imaginative manchild with a penchant for Klonopin and psychedelic cupcakes.,fresh
1361,Cubby,"Despite being framed with a charming style, it unfortunately fails to draw out compelling connections amongst its characters.",rotten
1362,Cubby,Very brave to portray yourself as being unable to connect with anyone your age. Most people put the coolest version of themself up onscreen if they are going to do so.,fresh
1363,Cubby,"The character of Mark Nabel wouldn't seem out of a place in a Will Ferrell slacker comedy, or one of Tim Robinson's more outlandish sketches - a familiar comic character, but one that feels thrillingly alien within a film aimed at queer audiences.",fresh
1364,Cubby,"By allowing the writing and direction to remain sympathetic to Mark, the film actually finds some important things to say about protective childhoods and the way we choose to treat people who are different from ourselves.",fresh
1365,Cubby,"[Mark] Blane tells the story of a man whose life is a mess without turning his film into a mess in the process, and that's trickier than it looks.",fresh
1366,Antrum: The Deadliest Film Ever Made,"Antrum is pure folk horror eeriness, right down to the brilliantly off kilter score, and has the potential to be a major cult hit, given its ingenious hook.",fresh
1367,Antrum: The Deadliest Film Ever Made,Isn't amateurish enough to be charming or professional enough to pull off the con job.,rotten
1368,Antrum: The Deadliest Film Ever Made,"It may not convince viewers that the film is cursed and they're going to die after watching it, but its commitment to the gimmick, its ethereal score, and its eerie imagery make for a creepy and effective throwback horror film.",fresh
1369,Antrum: The Deadliest Film Ever Made,"Anyone who has a fondness for seventies grindhouse or even arthouse obscurities will find something to enjoy here, such is the attention to detail. Everything about the film-within-a-film appears authentic",fresh
1370,Antrum: The Deadliest Film Ever Made,"the po-faced documentary sections which frame this film-within-a-film also serve to muddy its waters further, making us question precisely what we may be sacrificing of ourselves when we willingly suspend disbelief and yield to art's illusory sway.",fresh
1371,Antrum: The Deadliest Film Ever Made,"Tense and unnerving, unpredictable and mean spirited, Antrum... adds layers to the terrifying power of cinema.",fresh
1372,Drive,"Drive 2019 proves Tarun Mansukhani to be unfit for even a provisional licence to direct, presenting a watered-down, technically deficient bore that may as well have been renamed Drivel.",rotten
1373,Drive,"Trite action movie has mild language, product placement.",rotten
1374,Drive,"Whether Drive is so bad it's good, so unwatchable that it's watchable, a crack-a-box-of-wine-and-invite-your-friends-over-for-a-hate-watch is debatable.",rotten
1375,Drive,"Sushant Singh Rajput and Jacqueline Fernandez star in a cheap imitation of Fast &amp; Furious, which has to be one of Netflix India's worst mistakes ever.",rotten
1376,Drive,Gaping gaps in the plotline recede into the background in the face of ordinary car chases that routinely look plastic and an embarrassingly low-brow extended climax that feels like the work of an entry-level animation student.,rotten
1377,Drive,"Subtlety is not the film's forte. Neither is clarity, characterization, coherence or anything else that any reasonable person requires.",rotten
1378,Drive,"No scene or subplot in Drive has any reason to exist, but still, it continues to labour on.",rotten
1379,Klaus,Klaus is the surprise of this awards season. [Full review in Spanish],fresh
1380,Klaus,"Beyond the approachable storytelling, fun cast, and revisionist mythology, however, lies the stunning craftsmanship of the animation itself.",fresh
1381,Klaus,"Instead, it's a clever, not-too-sentimental Hatfields v McCoys take on the legend of Santa Claus.",fresh
1382,Klaus,"An engaging revisionist tale, destined to become another Christmas classic.",fresh
1383,Klaus,"While Klaus has a number of the same faults you'll find in a number of run-of-the-mill animated family movies . . . , more animated works could stand to take a cue from its visual creativity.",fresh
1384,Klaus,"A cut above the average seasonal tale due to its impressive cast and visual inventiveness, this film is full of unexpected references which will entertain older viewers but don't get in the way of the plot.",fresh
1385,Klaus,"The fluidity, the smoothness of the 3D animation...people, it looks good, incredible.",fresh
1386,Klaus,This should be eligible for Best Animated Picture.,fresh
1387,Klaus,"Destined to be added to the yearly holiday viewing rotation, Klaus is worth writing to Santa about.",fresh
1388,Klaus,"The animation is beautiful, the story is beautiful, the music is beautiful.",fresh
1389,Klaus,"Sure you know where the story is going, but the journey is delightful nonetheless.",fresh
1390,Klaus,"Essentially a heartwarming tale of a millennial entrepreneur disrupting the status quo through social enterprise, Klaus is a pure pleasure to watch.",fresh
